,"(('bel', 'demand_el'), 'flow')","(('bel', 'excess_el'), 'flow')","(('pp_coal', 'bel'), 'flow')","(('pp_gas', 'bel'), 'flow')","(('pp_oil', 'bel'), 'flow')","(('pv', 'bel'), 'flow')","(('shortage_el', 'bel'), 'flow')"
2022-04-17 19:00:00,54543695.37761688,0.0,0.0,0.0,54543695.0,0.0,0.0
2022-04-17 20:00:00,43161784.930677556,0.0,0.0,0.0,43161785.0,0.0,0.0
2022-04-17 21:00:00,30455765.76034828,0.0,0.0,0.0,30455766.0,0.0,0.0
2022-04-17 22:00:00,20389192.57568084,0.0,0.0,0.0,20389193.0,0.0,0.0
2022-04-17 23:00:00,14650608.984863928,0.0,0.0,0.0,14650609.0,0.0,0.0
2022-04-18 00:00:00,14165265.004992712,0.0,0.0,0.0,14165265.0,0.0,0.0
2022-04-18 01:00:00,13663676.068373771,0.0,0.0,0.0,13663676.0,0.0,0.0
2022-04-18 02:00:00,13951757.718675654,0.0,0.0,0.0,13951758.0,0.0,0.0
2022-04-18 03:00:00,18703166.221714772,0.0,0.0,0.0,18703166.0,0.0,0.0
2022-04-18 04:00:00,27835714.981648244,0.0,0.0,0.0,27835715.0,0.0,0.0
2022-04-18 05:00:00,31236351.740909193,0.0,0.0,0.0,31236352.0,0.0,0.0
2022-04-18 06:00:00,36786940.92249408,0.0,0.0,0.0,36786904.0,37.274623999999996,0.0
2022-04-18 07:00:00,38561405.46364047,0.0,0.0,0.0,38542756.0,18649.312512,0.0
2022-04-18 08:00:00,33915449.63199169,0.0,0.0,0.0,33872720.0,42729.601535999995,0.0
2022-04-18 09:00:00,28526440.89989042,0.0,0.0,0.0,28465580.0,60860.621055999996,0.0
2022-04-18 10:00:00,28154848.91281985,0.0,0.0,0.0,28078312.0,76537.0624,0.0
2022-04-18 11:00:00,31220795.54501132,0.0,0.0,0.0,31132760.0,88035.50771199999,0.0
2022-04-18 12:00:00,31756718.248639725,0.0,0.0,0.0,31661734.0,94983.945216,0.0
2022-04-18 13:00:00,29829501.010770388,0.0,0.0,0.0,29746036.0,83465.43744000001,0.0
2022-04-18 14:00:00,31175078.27761675,0.0,0.0,0.0,31095962.0,79116.75008,0.0
2022-04-18 15:00:00,41576870.535801016,0.0,0.0,0.0,41521027.0,55844.035072,0.0
2022-04-18 16:00:00,43966452.60409645,0.0,0.0,0.0,43930800.0,35652.175872,0.0
2022-04-18 17:00:00,44926677.62124698,0.0,0.0,0.0,44914719.0,11958.509824,0.0
2022-04-18 18:00:00,49241545.965931825,0.0,0.0,0.0,49241546.0,0.0,0.0
2022-04-18 19:00:00,53665433.723054305,0.0,0.0,0.0,53665434.0,0.0,0.0
2022-04-18 20:00:00,42437128.76658976,0.0,0.0,0.0,42437129.0,0.0,0.0
2022-04-18 21:00:00,30138570.090519186,0.0,0.0,0.0,30138570.0,0.0,0.0
2022-04-18 22:00:00,20557630.95387756,0.0,0.0,0.0,20557631.0,0.0,0.0
2022-04-18 23:00:00,14707848.179516654,0.0,0.0,0.0,14707848.0,0.0,0.0
2022-04-19 00:00:00,14226538.6525223,0.0,0.0,0.0,14226539.0,0.0,0.0
2022-04-19 01:00:00,14066798.936107757,0.0,0.0,0.0,14066799.0,0.0,0.0
2022-04-19 02:00:00,14341182.417916179,0.0,0.0,0.0,14341182.0,0.0,0.0
2022-04-19 03:00:00,18469847.74493959,0.0,0.0,0.0,18469848.0,0.0,0.0
2022-04-19 04:00:00,27819235.10073361,0.0,0.0,0.0,27819235.0,0.0,0.0
2022-04-19 05:00:00,30220900.67040525,0.0,0.0,0.0,30220901.0,0.0,0.0
2022-04-19 06:00:00,36105415.2800659,0.0,0.0,0.0,36105138.0,277.62918399999995,0.0
2022-04-19 07:00:00,37099080.22937476,0.0,0.0,0.0,37073616.0,25464.216832000002,0.0
2022-04-19 08:00:00,32364571.05982569,0.0,0.0,0.0,32305197.0,59373.902336,0.0
2022-04-19 09:00:00,26612157.2146029,0.0,0.0,0.0,26524648.0,87508.90624,0.0
2022-04-19 10:00:00,26242463.31710679,0.0,0.0,0.0,26136783.0,105680.28134399999,0.0
2022-04-19 11:00:00,24965905.681846675,0.0,0.0,0.0,24849078.0,116827.820288,0.0
2022-04-19 12:00:00,24569053.66805973,0.0,0.0,0.0,24453935.0,115119.02336,0.0
2022-04-19 13:00:00,23778388.59756936,0.0,0.0,0.0,23664606.0,113783.031296,0.0
2022-04-19 14:00:00,25366928.027686052,0.0,0.0,0.0,25268190.0,98737.976576,0.0
2022-04-19 15:00:00,37231251.77223525,0.0,0.0,0.0,37156010.0,75241.398528,0.0
2022-04-19 16:00:00,42223688.81229917,0.0,0.0,0.0,42170379.0,53309.316352,0.0
2022-04-19 17:00:00,43873358.361291625,0.0,0.0,0.0,43851547.0,21811.044864,0.0
2022-04-19 18:00:00,48187358.469394125,0.0,0.0,0.0,48187358.0,0.0,0.0
2022-04-19 19:00:00,52511923.83047447,0.0,0.0,0.0,52511924.0,0.0,0.0
2022-04-19 20:00:00,40615642.8856244,0.0,0.0,0.0,40615643.0,0.0,0.0
2022-04-19 21:00:00,28628309.527642384,0.0,0.0,0.0,28628310.0,0.0,0.0
2022-04-19 22:00:00,18936356.412909303,0.0,0.0,0.0,18936356.0,0.0,0.0
2022-04-19 23:00:00,13143716.219240699,0.0,0.0,0.0,13143716.0,0.0,0.0
2022-04-20 00:00:00,12663339.750968,0.0,0.0,0.0,12663340.0,0.0,0.0
2022-04-20 01:00:00,12307853.654538402,0.0,0.0,0.0,12307854.0,0.0,0.0
2022-04-20 02:00:00,12152393.749219533,0.0,0.0,0.0,12152394.0,0.0,0.0
2022-04-20 03:00:00,16191557.31633824,0.0,0.0,0.0,16191557.0,0.0,0.0
2022-04-20 04:00:00,25885257.01832966,0.0,0.0,0.0,25885257.0,0.0,0.0
2022-04-20 05:00:00,29190601.08550453,0.0,0.0,0.0,29190601.0,0.0,0.0
2022-04-20 06:00:00,35411464.23518711,0.0,0.0,0.0,35411111.0,353.456128,0.0
2022-04-20 07:00:00,36929925.57583548,0.0,0.0,0.0,36891181.0,38744.359424,0.0
2022-04-20 08:00:00,33336400.59879872,0.0,0.0,0.0,33256366.0,80034.390528,0.0
2022-04-20 09:00:00,27741711.57470426,0.0,0.0,0.0,27632418.0,109293.273344,0.0
2022-04-20 10:00:00,27707487.309719652,0.0,0.0,0.0,27577514.0,129973.00787200002,0.0
2022-04-20 11:00:00,27693340.59056115,0.0,0.0,0.0,27553070.0,140270.39052800002,0.0
2022-04-20 12:00:00,29453967.66729976,0.0,0.0,0.0,29312648.0,141319.906304,0.0
2022-04-20 13:00:00,30168212.052141566,0.0,0.0,0.0,30030857.0,137355.04691200002,0.0
2022-04-20 14:00:00,32795392.126552753,0.0,0.0,0.0,32669383.0,126009.320192,0.0
2022-04-20 15:00:00,44322276.23708433,0.0,0.0,0.0,44214962.0,107314.2656,0.0
2022-04-20 16:00:00,46961748.51748896,0.0,0.0,0.0,46889845.0,71903.32800000001,0.0
2022-04-20 17:00:00,45785751.86634074,0.0,0.0,0.0,45752679.0,33072.38272,0.0
2022-04-20 18:00:00,48666191.6553042,0.0,0.0,0.0,48666160.0,31.751936,0.0
2022-04-20 19:00:00,52928016.88169154,0.0,0.0,0.0,52928017.0,0.0,0.0
2022-04-20 20:00:00,40942387.48980592,0.0,0.0,0.0,40942387.0,0.0,0.0
2022-04-20 21:00:00,28741753.22488426,0.0,0.0,0.0,28741753.0,0.0,0.0
2022-04-20 22:00:00,18719145.761072,0.0,0.0,0.0,18719146.0,0.0,0.0
2022-04-20 23:00:00,12541853.626969708,0.0,0.0,0.0,12541854.0,0.0,0.0
2022-04-21 00:00:00,11771169.488345,0.0,0.0,0.0,11771169.0,0.0,0.0
2022-04-21 01:00:00,12086192.050838124,0.0,0.0,0.0,12086192.0,0.0,0.0
2022-04-21 02:00:00,12317992.219507316,0.0,0.0,0.0,12317992.0,0.0,0.0
2022-04-21 03:00:00,16140943.545968195,0.0,0.0,0.0,16140944.0,0.0,0.0
2022-04-21 04:00:00,24809177.018334165,0.0,0.0,0.0,24809177.0,0.0,0.0
2022-04-21 05:00:00,26084252.69355013,0.0,0.0,0.0,26084253.0,0.0,0.0
2022-04-21 06:00:00,33883825.85815183,0.0,0.0,0.0,33883361.0,464.909824,0.0
2022-04-21 07:00:00,35230913.82536339,0.0,0.0,0.0,35190294.0,40620.250112,0.0
2022-04-21 08:00:00,32682004.57383514,0.0,0.0,0.0,32599814.0,82191.054592,0.0
2022-04-21 09:00:00,27396869.48373026,0.0,0.0,0.0,27282573.0,114296.89062399999,0.0
2022-04-21 10:00:00,27216894.0288872,0.0,0.0,0.0,27085119.0,131775.359488,0.0
2022-04-21 11:00:00,26321539.00329007,0.0,0.0,0.0,26233263.0,88275.796992,0.0
2022-04-21 12:00:00,25405816.13743897,0.0,0.0,0.0,25313595.0,92221.023488,0.0
2022-04-21 13:00:00,25108225.20090998,0.0,0.0,0.0,25019277.0,88948.218624,0.0
2022-04-21 14:00:00,27429243.01400162,0.0,0.0,0.0,27351125.0,78118.336,0.0
2022-04-21 15:00:00,39550250.62632549,0.0,0.0,0.0,39488740.0,61510.617088,0.0
2022-04-21 16:00:00,43682799.22277488,0.0,0.0,0.0,43641850.0,40949.546752,0.0
2022-04-21 17:00:00,45585301.08659782,0.0,0.0,0.0,45570505.0,14796.349696,0.0
2022-04-21 18:00:00,48686892.31637,0.0,0.0,0.0,48686892.0,0.0,0.0
2022-04-21 19:00:00,52460426.937525995,0.0,0.0,0.0,52460427.0,0.0,0.0
2022-04-21 20:00:00,41692585.63260269,0.0,0.0,0.0,41692586.0,0.0,0.0
2022-04-21 21:00:00,29332025.384092614,0.0,0.0,0.0,29332025.0,0.0,0.0
2022-04-21 22:00:00,19342935.535042163,0.0,0.0,0.0,19342936.0,0.0,0.0
2022-04-21 23:00:00,13295658.047573928,0.0,0.0,0.0,13295658.0,0.0,0.0
2022-04-22 00:00:00,12339597.89123926,0.0,0.0,0.0,12339598.0,0.0,0.0
2022-04-22 01:00:00,11942403.82925959,0.0,0.0,0.0,11942404.0,0.0,0.0
2022-04-22 02:00:00,12133299.446821725,0.0,0.0,0.0,12133299.0,0.0,0.0
2022-04-22 03:00:00,16071177.679668594,0.0,0.0,0.0,16071178.0,0.0,0.0
2022-04-22 04:00:00,23455224.988957625,0.0,0.0,0.0,23455225.0,0.0,0.0
2022-04-22 05:00:00,23522657.666985177,0.0,0.0,0.0,23522658.0,0.0,0.0
2022-04-22 06:00:00,26699295.96897164,0.0,0.0,0.0,26698871.0,424.643072,0.0
2022-04-22 07:00:00,22683200.504093014,0.0,0.0,0.0,22642949.0,40251.894528000004,0.0
2022-04-22 08:00:00,18916470.075183805,0.0,0.0,0.0,18834369.0,82100.945408,0.0
2022-04-22 09:00:00,13801962.816067925,0.0,0.0,0.0,13689171.0,112791.586048,0.0
2022-04-22 10:00:00,13742055.098218339,0.0,0.0,0.0,13614448.0,127607.538944,0.0
2022-04-22 11:00:00,12810916.450278375,0.0,0.0,0.0,12717301.0,93615.67974400001,0.0
2022-04-22 12:00:00,11817314.923749054,0.0,0.0,0.0,11723781.0,93533.453056,0.0
2022-04-22 13:00:00,11723121.682231138,0.0,0.0,0.0,11632666.0,90455.42195199999,0.0
2022-04-22 14:00:00,14317679.575157275,0.0,0.0,0.0,14238018.0,79661.12512,0.0
2022-04-22 15:00:00,27549702.47154613,0.0,0.0,0.0,27485106.0,64596.093695999996,0.0
2022-04-22 16:00:00,41069320.109190926,0.0,0.0,0.0,41025736.0,43583.796992,0.0
2022-04-22 17:00:00,43670675.15405171,0.0,0.0,0.0,43653632.0,17043.222784,0.0
2022-04-22 18:00:00,45997596.96480518,0.0,0.0,0.0,45997597.0,0.0,0.0
2022-04-22 19:00:00,50009360.74461369,0.0,0.0,0.0,50009361.0,0.0,0.0
2022-04-22 20:00:00,39491495.71505018,0.0,0.0,0.0,39491496.0,0.0,0.0
2022-04-22 21:00:00,27539711.235554125,0.0,0.0,0.0,27539711.0,0.0,0.0
2022-04-22 22:00:00,17605025.952486787,0.0,0.0,0.0,17605026.0,0.0,0.0
2022-04-22 23:00:00,11536228.021071784,0.0,0.0,0.0,11536228.0,0.0,0.0
2022-04-23 00:00:00,10434904.926700868,0.0,0.0,0.0,10434905.0,0.0,0.0
2022-04-23 01:00:00,10102170.83721454,0.0,0.0,0.0,10102171.0,0.0,0.0
2022-04-23 02:00:00,9962674.01973288,0.0,0.0,0.0,9962674.0,0.0,0.0
2022-04-23 03:00:00,13887778.917047944,0.0,0.0,0.0,13887779.0,0.0,0.0
2022-04-23 04:00:00,21067434.123769835,0.0,0.0,0.0,21067434.0,0.0,0.0
2022-04-23 05:00:00,20451863.199414168,0.0,0.0,0.0,20451863.0,0.0,0.0
2022-04-23 06:00:00,23826795.941751536,0.0,0.0,0.0,23826453.0,342.95936,0.0
2022-04-23 07:00:00,20699997.774752866,0.0,0.0,0.0,20659782.0,40215.687424,0.0
2022-04-23 08:00:00,16819274.773795225,0.0,0.0,0.0,16737411.0,81863.906304,0.0
2022-04-23 09:00:00,12969351.488619372,0.0,0.0,0.0,12855901.0,113450.21081599999,0.0
2022-04-23 10:00:00,14497199.635254888,0.0,0.0,0.0,14365286.0,131913.90617600002,0.0
2022-04-23 11:00:00,18715773.08694531,0.0,0.0,0.0,18628821.0,86952.265728,0.0
2022-04-23 12:00:00,19452259.1574261,0.0,0.0,0.0,19363190.0,89069.17196800001,0.0
2022-04-23 13:00:00,21693552.54501021,0.0,0.0,0.0,21607240.0,86312.57804800001,0.0
2022-04-23 14:00:00,30540067.444132283,0.0,0.0,0.0,30464262.0,75805.843712,0.0
2022-04-23 15:00:00,43462932.288427226,0.0,0.0,0.0,43401369.0,61562.906368,0.0
2022-04-23 16:00:00,56115996.37932511,0.0,0.0,0.0,56076963.0,39033.546752,0.0
2022-04-23 17:00:00,60626014.31643845,0.0,0.0,0.0,60609648.0,16366.382848000001,0.0
2022-04-23 18:00:00,59654374.19092602,0.0,0.0,0.0,59654374.0,0.0,0.0
2022-04-23 19:00:00,57462604.27451119,0.0,0.0,0.0,57462604.0,0.0,0.0
2022-04-23 20:00:00,43982503.27188478,0.0,0.0,0.0,43982503.0,0.0,0.0
2022-04-23 21:00:00,30208722.985407993,0.0,0.0,0.0,30208723.0,0.0,0.0
2022-04-23 22:00:00,18534286.573558275,0.0,0.0,0.0,18534287.0,0.0,0.0
2022-04-23 23:00:00,11858313.202387614,0.0,0.0,0.0,11858313.0,0.0,0.0
2022-04-24 00:00:00,10098131.661932807,0.0,0.0,0.0,10098132.0,0.0,0.0
2022-04-24 01:00:00,9813574.752386954,0.0,0.0,0.0,9813574.8,0.0,0.0
2022-04-24 02:00:00,9974275.865486698,0.0,0.0,0.0,9974275.9,0.0,0.0
2022-04-24 03:00:00,14621786.125262875,0.0,0.0,0.0,14621786.0,0.0,0.0
2022-04-24 04:00:00,24161225.696645122,0.0,0.0,0.0,24161226.0,0.0,0.0
2022-04-24 05:00:00,27638461.156452544,0.0,0.0,0.0,27638461.0,0.0,0.0
2022-04-24 06:00:00,32868705.16329164,0.0,0.0,0.0,32868222.0,483.50131200000004,0.0
2022-04-24 07:00:00,34332714.76340572,0.0,0.0,0.0,34290677.0,42038.011648,0.0
2022-04-24 08:00:00,31198627.29863345,0.0,0.0,0.0,31111701.0,86926.609408,0.0
2022-04-24 09:00:00,26109516.92758308,0.0,0.0,0.0,25995554.0,113963.211008,0.0
2022-04-24 10:00:00,26702793.54702795,0.0,0.0,0.0,26572118.0,130675.632896,0.0
2022-04-24 11:00:00,26322523.969570685,0.0,0.0,0.0,26233220.0,89303.882752,0.0
2022-04-24 12:00:00,26073171.61484843,0.0,0.0,0.0,25983065.0,90106.554624,0.0
2022-04-24 13:00:00,25109807.16867169,0.0,0.0,0.0,25021155.0,88651.789056,0.0
2022-04-24 14:00:00,27218190.680949416,0.0,0.0,0.0,27136512.0,81678.64832,0.0
2022-04-24 15:00:00,39206821.96307525,0.0,0.0,0.0,39142455.0,64366.94144,0.0
2022-04-24 16:00:00,42987627.57573572,0.0,0.0,0.0,42942780.0,44847.757824,0.0
2022-04-24 17:00:00,44049094.28247796,0.0,0.0,0.0,44031333.0,17761.664,0.0
2022-04-24 18:00:00,48065052.8559572,0.0,0.0,0.0,48065053.0,0.0,0.0
2022-04-24 19:00:00,52016266.19427547,0.0,0.0,0.0,52016266.0,0.0,0.0
2022-04-24 20:00:00,40377360.37408991,0.0,0.0,0.0,40377360.0,0.0,0.0
2022-04-24 21:00:00,27904486.128184948,0.0,0.0,0.0,27904486.0,0.0,0.0
2022-04-24 22:00:00,17923743.523927674,0.0,0.0,0.0,17923744.0,0.0,0.0
2022-04-24 23:00:00,11897550.079576787,0.0,0.0,0.0,11897550.0,0.0,0.0
2022-04-25 00:00:00,11147590.134494474,0.0,0.0,0.0,11147590.0,0.0,0.0
2022-04-25 01:00:00,11213153.00787926,0.0,0.0,0.0,11213153.0,0.0,0.0
2022-04-25 02:00:00,11398762.523880424,0.0,0.0,0.0,11398763.0,0.0,0.0
2022-04-25 03:00:00,15303586.739489308,0.0,0.0,0.0,15303587.0,0.0,0.0
2022-04-25 04:00:00,24613386.01499972,0.0,0.0,0.0,24613386.0,0.0,0.0
2022-04-25 05:00:00,25639655.10576808,0.0,0.0,0.0,25639655.0,0.0,0.0
2022-04-25 06:00:00,33567123.55852156,0.0,0.0,0.0,33566840.0,283.110144,0.0
2022-04-25 07:00:00,35206477.35887811,0.0,0.0,0.0,35171919.0,34558.79296,0.0
2022-04-25 08:00:00,30862411.1680078,0.0,0.0,0.0,30792430.0,69981.05472,0.0
2022-04-25 09:00:00,26247789.46276482,0.0,0.0,0.0,26150301.0,97488.086016,0.0
2022-04-25 10:00:00,26638590.962370798,0.0,0.0,0.0,26526630.0,111960.710912,0.0
2022-04-25 11:00:00,26666205.3548184,0.0,0.0,0.0,26545431.0,120774.523392,0.0
2022-04-25 12:00:00,25683633.680411644,0.0,0.0,0.0,25562506.0,121127.781376,0.0
2022-04-25 13:00:00,24658858.601612303,0.0,0.0,0.0,24540307.0,118551.710976,0.0
2022-04-25 14:00:00,25942418.90975479,0.0,0.0,0.0,25834650.0,107769.117184,0.0
2022-04-25 15:00:00,37707137.11726975,0.0,0.0,0.0,37623327.0,83810.171904,0.0
2022-04-25 16:00:00,44180318.52447301,0.0,0.0,0.0,44120144.0,60174.246144000004,0.0
2022-04-25 17:00:00,45522662.78500412,0.0,0.0,0.0,45497326.0,25336.714752,0.0
2022-04-25 18:00:00,46789476.46265943,0.0,0.0,0.0,46789476.0,0.0,0.0
2022-04-25 19:00:00,52655356.95493315,0.0,0.0,0.0,52655357.0,0.0,0.0
2022-04-25 20:00:00,40350566.74669683,0.0,0.0,0.0,40350567.0,0.0,0.0
2022-04-25 21:00:00,28387430.50207065,0.0,0.0,0.0,28387431.0,0.0,0.0
2022-04-25 22:00:00,18581818.581155702,0.0,0.0,0.0,18581819.0,0.0,0.0
2022-04-25 23:00:00,12578788.86729747,0.0,0.0,0.0,12578789.0,0.0,0.0
2022-04-26 00:00:00,11395947.927866565,0.0,0.0,0.0,11395948.0,0.0,0.0
2022-04-26 01:00:00,10855065.731573695,0.0,0.0,0.0,10855066.0,0.0,0.0
2022-04-26 02:00:00,10841027.79919289,0.0,0.0,0.0,10841028.0,0.0,0.0
2022-04-26 03:00:00,14871097.383002492,0.0,0.0,0.0,14871097.0,0.0,0.0
2022-04-26 04:00:00,25006275.404759377,0.0,0.0,0.0,25006275.0,0.0,0.0
2022-04-26 05:00:00,26303722.805181857,0.0,0.0,0.0,26303723.0,0.0,0.0
2022-04-26 06:00:00,34019198.62257506,0.0,0.0,0.0,34018873.0,326.121984,0.0
2022-04-26 07:00:00,35353266.62395441,0.0,0.0,0.0,35315147.0,38119.51564799999,0.0
2022-04-26 08:00:00,30397687.52413211,0.0,0.0,0.0,30320927.0,76760.289024,0.0
2022-04-26 09:00:00,26141064.47365237,0.0,0.0,0.0,26033470.0,107594.48448,0.0
2022-04-26 10:00:00,27909680.39800081,0.0,0.0,0.0,27782701.0,126979.828224,0.0
2022-04-26 11:00:00,28028739.613255464,0.0,0.0,0.0,27891751.0,136988.84377600002,0.0
2022-04-26 12:00:00,28373430.6756657,0.0,0.0,0.0,28232677.0,140754.000128,0.0
2022-04-26 13:00:00,27931197.338592444,0.0,0.0,0.0,27793875.0,137322.03136000002,0.0
2022-04-26 14:00:00,31091739.164697446,0.0,0.0,0.0,30967581.0,124158.132736,0.0
2022-04-26 15:00:00,43611290.37019284,0.0,0.0,0.0,43506478.0,104811.906304,0.0
2022-04-26 16:00:00,48249194.56430015,0.0,0.0,0.0,48175720.0,73474.429696,0.0
2022-04-26 17:00:00,46637372.468150586,0.0,0.0,0.0,46604793.0,32579.613184,0.0
2022-04-26 18:00:00,47152773.07891127,0.0,0.0,0.0,47152702.0,71.253248,0.0
2022-04-26 19:00:00,52795887.15527798,0.0,0.0,0.0,52795887.0,0.0,0.0
2022-04-26 20:00:00,40756729.606719755,0.0,0.0,0.0,40756730.0,0.0,0.0
2022-04-26 21:00:00,28048892.452690285,0.0,0.0,0.0,28048892.0,0.0,0.0
2022-04-26 22:00:00,17976278.202185936,0.0,0.0,0.0,17976278.0,0.0,0.0
2022-04-26 23:00:00,12271120.12774932,0.0,0.0,0.0,12271120.0,0.0,0.0
2022-04-27 00:00:00,11523401.539483948,0.0,0.0,0.0,11523402.0,0.0,0.0
2022-04-27 01:00:00,10986836.907009816,0.0,0.0,0.0,10986837.0,0.0,0.0
2022-04-27 02:00:00,10893380.959198087,0.0,0.0,0.0,10893381.0,0.0,0.0
2022-04-27 03:00:00,14883050.849036966,0.0,0.0,0.0,14883051.0,0.0,0.0
2022-04-27 04:00:00,23682792.471584786,0.0,0.0,0.0,23682792.0,0.0,0.0
2022-04-27 05:00:00,25834618.126977477,0.0,0.0,0.0,25834618.0,0.0,0.0
2022-04-27 06:00:00,33746147.02790465,0.0,0.0,0.0,33745770.0,376.58675200000005,0.0
2022-04-27 07:00:00,37228883.2209264,0.0,0.0,0.0,37190669.0,38214.046976,0.0
2022-04-27 08:00:00,35918337.50211016,0.0,0.0,0.0,35840538.0,77799.687424,0.0
2022-04-27 09:00:00,31517508.582728058,0.0,0.0,0.0,31411088.0,106420.32025599999,0.0
2022-04-27 10:00:00,36181398.42579327,0.0,0.0,0.0,36055861.0,125537.19526400001,0.0
2022-04-27 11:00:00,45682257.742830895,0.0,0.0,0.0,45545755.0,136502.70310400001,0.0
2022-04-27 12:00:00,57223875.745590635,0.0,0.0,0.0,57085560.0,138315.31238400002,0.0
2022-04-27 13:00:00,64911921.6501387,0.0,0.0,0.0,64776114.0,135807.578112,0.0
2022-04-27 14:00:00,72874187.2117935,0.0,0.0,0.0,72749593.0,124594.320384,0.0
2022-04-27 15:00:00,88067476.47793998,0.0,0.0,0.0,87963327.0,104149.30457600001,0.0
2022-04-27 16:00:00,93792555.2296207,0.0,0.0,0.0,93721264.0,71291.273472,0.0
2022-04-27 17:00:00,92368540.5189375,0.0,0.0,0.0,92338252.0,30288.214784,0.0
2022-04-27 18:00:00,88257244.48333594,0.0,0.0,0.0,88257244.0,0.0,0.0
2022-04-27 19:00:00,87113843.08675623,0.0,0.0,0.0,87113843.0,0.0,0.0
2022-04-27 20:00:00,67356804.95224658,0.0,0.0,0.0,67356805.0,0.0,0.0
2022-04-27 21:00:00,46657283.84025053,0.0,0.0,0.0,46657284.0,0.0,0.0
2022-04-27 22:00:00,31910998.98847644,0.0,0.0,0.0,31910999.0,0.0,0.0
2022-04-27 23:00:00,22077067.063630816,0.0,0.0,0.0,22077067.0,0.0,0.0
2022-04-28 00:00:00,17717841.17285039,0.0,0.0,0.0,17717841.0,0.0,0.0
2022-04-28 01:00:00,15792823.53191721,0.0,0.0,0.0,15792824.0,0.0,0.0
2022-04-28 02:00:00,13934801.002164287,0.0,0.0,0.0,13934801.0,0.0,0.0
2022-04-28 03:00:00,17260349.726575084,0.0,0.0,0.0,17260350.0,0.0,0.0
2022-04-28 04:00:00,25752887.32185178,0.0,0.0,0.0,25752887.0,0.0,0.0
2022-04-28 05:00:00,27904140.03148989,0.0,0.0,0.0,27904140.0,0.0,0.0
2022-04-28 06:00:00,38991307.11873471,0.0,0.0,0.0,38991196.0,111.099904,0.0
2022-04-28 07:00:00,51254008.87285824,0.0,0.0,0.0,51232668.0,21340.816384,0.0
2022-04-28 08:00:00,55624347.88029229,0.0,0.0,0.0,55573490.0,50857.402368,0.0
2022-04-28 09:00:00,61789896.29144442,0.0,0.0,0.0,61708619.0,81277.30457600001,0.0
2022-04-28 10:00:00,72346110.0827531,0.0,0.0,0.0,72239077.0,107032.648448,0.0
2022-04-28 11:00:00,78263162.59008403,0.0,0.0,0.0,78142014.0,121148.546816,0.0
2022-04-28 12:00:00,81264188.70375837,0.0,0.0,0.0,81140038.0,124150.8672,0.0
2022-04-28 13:00:00,79107521.2039383,0.0,0.0,0.0,78987495.0,120025.828096,0.0
2022-04-28 14:00:00,80146457.16557647,0.0,0.0,0.0,80032979.0,113477.92179200001,0.0
2022-04-28 15:00:00,95024953.52122603,0.0,0.0,0.0,94933267.0,91686.44531200001,0.0
2022-04-28 16:00:00,96350908.35836075,0.0,0.0,0.0,96279593.0,71315.343872,0.0
2022-04-28 17:00:00,93748903.23382339,0.0,0.0,0.0,93715115.0,33788.027391999996,0.0
2022-04-28 18:00:00,90944497.41834323,0.0,0.0,0.0,90943933.0,564.130816,0.0
2022-04-28 19:00:00,89368768.33471835,0.0,0.0,0.0,89368768.0,0.0,0.0
2022-04-28 20:00:00,67680610.14813848,0.0,0.0,0.0,67680610.0,0.0,0.0
2022-04-28 21:00:00,49891714.8704664,0.0,0.0,0.0,49891715.0,0.0,0.0
2022-04-28 22:00:00,36291957.61751972,0.0,0.0,0.0,36291958.0,0.0,0.0
2022-04-28 23:00:00,24843206.04155321,0.0,0.0,0.0,24843206.0,0.0,0.0
2022-04-29 00:00:00,18504771.540304415,0.0,0.0,0.0,18504772.0,0.0,0.0
2022-04-29 01:00:00,13849443.46408771,0.0,0.0,0.0,13849443.0,0.0,0.0
2022-04-29 02:00:00,11723885.383129584,0.0,0.0,0.0,11723885.0,0.0,0.0
2022-04-29 03:00:00,14316303.33515187,0.0,0.0,0.0,14316303.0,0.0,0.0
2022-04-29 04:00:00,20978716.67125981,0.0,0.0,0.0,20978717.0,0.0,0.0
2022-04-29 05:00:00,19386466.153665453,0.0,0.0,0.0,19386466.0,0.0,0.0
2022-04-29 06:00:00,24177464.19644841,0.0,0.0,0.0,24177464.0,0.0,0.0
2022-04-29 07:00:00,20767272.43695372,0.0,0.0,0.0,20750776.0,16496.880896,0.0
2022-04-29 08:00:00,17389508.01601041,0.0,0.0,0.0,17349992.0,39515.519488000005,0.0
2022-04-29 09:00:00,12721863.113760544,0.0,0.0,0.0,12664731.0,57132.257792,0.0
2022-04-29 10:00:00,12877626.242224842,0.0,0.0,0.0,12807250.0,70376.218624,0.0
2022-04-29 11:00:00,12707717.846993664,0.0,0.0,0.0,12623343.0,84374.66393600001,0.0
2022-04-29 12:00:00,11624416.380426312,0.0,0.0,0.0,11540220.0,84195.953152,0.0
2022-04-29 13:00:00,11490901.564252548,0.0,0.0,0.0,11404449.0,86452.359424,0.0
2022-04-29 14:00:00,13924859.75645773,0.0,0.0,0.0,13848973.0,75887.031296,0.0
2022-04-29 15:00:00,26593348.50682557,0.0,0.0,0.0,26540438.0,52910.210816000006,0.0
2022-04-29 16:00:00,37752857.940658465,0.0,0.0,0.0,37717018.0,35839.773440000004,0.0
2022-04-29 17:00:00,41578878.850006096,0.0,0.0,0.0,41567004.0,11874.762752,0.0
